customer_key,transaction_count,transaction_value,fraud_transaction_count,fraud_rate_pct,fraud_loss,average_transaction_amount
44607,52,4192.99,0.0,0.0,0.0,80.63
38491,100,8360.59,0.0,0.0,0.0,83.61
28553,25,2940.25,0.0,0.0,0.0,117.61
7793,29,2427.35,0.0,0.0,0.0,83.7
10372,56,4338.44,0.0,0.0,0.0,77.47
18197,28,2537.79,0.0,0.0,0.0,90.64
33622,18,1306.73,0.0,0.0,0.0,72.6
39343,36,2662.66,0.0,0.0,0.0,73.96
40297,96,7643.39,0.0,0.0,0.0,79.62
11695,63,5952.92,0.0,0.0,0.0,94.49
23100,31,2016.6,0.0,0.0,0.0,65.05
41053,28,3619.41,0.0,0.0,0.0,129.26
5578,32,3387.16,0.0,0.0,0.0,105.85
2127,29,3785.44,0.0,0.0,0.0,130.53
37588,59,4460.12,0.0,0.0,0.0,75.6
21501,90,7839.01,0.0,0.0,0.0,87.1
28255,68,5422.69,0.0,0.0,0.0,79.75
5968,20,1822.98,0.0,0.0,0.0,91.15
1365,25,1799.42,0.0,0.0,0.0,71.98
30983,30,2955.72,0.0,0.0,0.0,98.52
44937,67,6323.43,0.0,0.0,0.0,94.38
19359,48,4457.67,0.0,0.0,0.0,92.87
27666,30,1886.83,0.0,0.0,0.0,62.89
45428,55,4676.31,0.0,0.0,0.0,85.02
27792,75,5832.08,0.0,0.0,0.0,77.76
13903,54,4340.19,0.0,0.0,0.0,80.37
17322,58,5634.5,0.0,0.0,0.0,97.15
20029,61,4127.16,0.0,0.0,0.0,67.66
7639,39,3170.0,0.0,0.0,0.0,81.28
12719,34,2166.83,0.0,0.0,0.0,63.73
6035,37,3218.0,0.0,0.0,0.0,86.97
42781,62,5155.45,0.0,0.0,0.0,83.15
31487,64,4644.83,0.0,0.0,0.0,72.58
32862,30,2516.39,0.0,0.0,0.0,83.88
27466,26,2297.88,0.0,0.0,0.0,88.38
10416,55,4226.25,0.0,0.0,0.0,76.84
14444,34,2455.45,0.0,0.0,0.0,72.22
40693,26,1739.96,0.0,0.0,0.0,66.92
40318,26,3004.31,0.0,0.0,0.0,115.55
48714,56,4780.94,0.0,0.0,0.0,85.37
43321,28,1628.32,0.0,0.0,0.0,58.15
19587,94,8250.78,0.0,0.0,0.0,87.77
33176,57,4926.79,0.0,0.0,0.0,86.43
18638,22,2200.58,0.0,0.0,0.0,100.03
11122,22,1761.37,0.0,0.0,0.0,80.06
5468,58,5112.91,0.0,0.0,0.0,88.15
37559,39,4288.54,0.0,0.0,0.0,109.96
27238,56,4022.36,0.0,0.0,0.0,71.83
43891,19,1356.88,0.0,0.0,0.0,71.41
9109,54,4430.74,0.0,0.0,0.0,82.05
47799,30,2432.55,0.0,0.0,0.0,81.08
10587,59,4473.64,0.0,0.0,0.0,75.82
14022,147,13559.12,0.0,0.0,0.0,92.24
21838,35,2274.57,0.0,0.0,0.0,64.99
32169,28,1898.92,0.0,0.0,0.0,67.82
26083,66,5514.63,0.0,0.0,0.0,83.56
43457,37,3641.22,0.0,0.0,0.0,98.41
41058,34,2562.81,0.0,0.0,0.0,75.38
46797,56,4412.01,0.0,0.0,0.0,78.79
7834,38,3482.35,0.0,0.0,0.0,91.64
8783,80,8686.92,0.0,0.0,0.0,108.59
33352,25,1354.31,0.0,0.0,0.0,54.17
17806,31,2601.09,0.0,0.0,0.0,83.91
5136,51,4570.67,0.0,0.0,0.0,89.62
1608,50,4598.99,0.0,0.0,0.0,91.98
42145,80,6726.98,0.0,0.0,0.0,84.09
8841,38,3724.0,0.0,0.0,0.0,98.0
49991,53,3669.93,0.0,0.0,0.0,69.24
33770,25,2675.34,0.0,0.0,0.0,107.01
25001,30,2118.48,0.0,0.0,0.0,70.62
25284,17,1461.38,0.0,0.0,0.0,85.96
20162,34,3688.51,0.0,0.0,0.0,108.49
19149,46,3668.01,0.0,0.0,0.0,79.74
42696,29,2219.33,0.0,0.0,0.0,76.53
18695,32,3141.69,0.0,0.0,0.0,98.18
26437,85,8450.67,0.0,0.0,0.0,99.42
45078,58,5588.44,0.0,0.0,0.0,96.35
37367,37,3494.46,0.0,0.0,0.0,94.44
39689,33,2452.58,0.0,0.0,0.0,74.32
26077,25,2107.89,0.0,0.0,0.0,84.32
47753,83,6411.16,0.0,0.0,0.0,77.24
23628,28,2359.39,0.0,0.0,0.0,84.26
21629,25,2194.61,0.0,0.0,0.0,87.78
21915,30,2822.44,0.0,0.0,0.0,94.08
9587,28,2094.65,0.0,0.0,0.0,74.81
34143,89,7722.85,0.0,0.0,0.0,86.77
37883,30,2539.18,0.0,0.0,0.0,84.64
20517,124,9960.39,0.0,0.0,0.0,80.33
43458,32,2825.28,0.0,0.0,0.0,88.29
36537,32,2732.33,0.0,0.0,0.0,85.39
6247,33,3185.78,0.0,0.0,0.0,96.54
48335,25,2651.54,0.0,0.0,0.0,106.06
7235,117,7835.64,0.0,0.0,0.0,66.97
8475,147,13185.9,0.0,0.0,0.0,89.7
41306,29,2467.31,0.0,0.0,0.0,85.08
10845,50,3461.84,0.0,0.0,0.0,69.24
14692,81,6705.46,0.0,0.0,0.0,82.78
38432,37,2813.99,0.0,0.0,0.0,76.05
16381,71,6114.68,0.0,0.0,0.0,86.12
7468,58,5007.12,0.0,0.0,0.0,86.33
36585,68,4916.3,0.0,0.0,0.0,72.3
25091,62,4693.06,0.0,0.0,0.0,75.69
37765,27,2613.66,0.0,0.0,0.0,96.8
16533,32,3147.99,0.0,0.0,0.0,98.37
15241,33,1808.34,0.0,0.0,0.0,54.8
26118,66,5265.78,0.0,0.0,0.0,79.78
34747,49,4451.29,0.0,0.0,0.0,90.84
12212,59,5139.76,0.0,0.0,0.0,87.11
19892,81,4828.4,0.0,0.0,0.0,59.61
42451,30,1830.55,0.0,0.0,0.0,61.02
49009,33,2612.31,0.0,0.0,0.0,79.16
4395,94,8662.11,0.0,0.0,0.0,92.15
34934,71,5805.34,0.0,0.0,0.0,81.77
11168,40,4282.25,0.0,0.0,0.0,107.06
39554,54,3424.93,0.0,0.0,0.0,63.42
17770,61,5496.95,0.0,0.0,0.0,90.11
18657,101,9076.47,0.0,0.0,0.0,89.87
13261,34,3841.28,0.0,0.0,0.0,112.98
48904,35,4023.96,0.0,0.0,0.0,114.97
41109,59,5123.86,0.0,0.0,0.0,86.85
36204,28,3118.46,0.0,0.0,0.0,111.37
2902,95,9262.5,0.0,0.0,0.0,97.5
11722,26,2982.51,0.0,0.0,0.0,114.71
1280,88,7104.82,0.0,0.0,0.0,80.74
20643,36,3789.46,0.0,0.0,0.0,105.26
29115,67,4534.64,0.0,0.0,0.0,67.68
9611,60,4463.16,0.0,0.0,0.0,74.39
8045,156,13482.43,0.0,0.0,0.0,86.43
21840,55,5273.04,0.0,0.0,0.0,95.87
12394,60,5429.64,0.0,0.0,0.0,90.49
36270,58,4485.71,0.0,0.0,0.0,77.34
31560,60,5487.22,0.0,0.0,0.0,91.45
13250,65,5824.22,0.0,0.0,0.0,89.6
17085,95,8346.24,0.0,0.0,0.0,87.86
26226,106,8247.88,0.0,0.0,0.0,77.81
21494,96,6945.83,0.0,0.0,0.0,72.35
37276,75,6928.01,0.0,0.0,0.0,92.37
6235,54,3492.41,0.0,0.0,0.0,64.67
17935,92,7158.85,0.0,0.0,0.0,77.81
21803,69,5450.38,0.0,0.0,0.0,78.99
19201,31,2320.62,0.0,0.0,0.0,74.86
13710,31,2239.16,0.0,0.0,0.0,72.23
12930,21,1781.56,0.0,0.0,0.0,84.84
25140,30,2665.35,0.0,0.0,0.0,88.84
13853,74,7055.99,0.0,0.0,0.0,95.35
23878,68,5889.8,0.0,0.0,0.0,86.61
20928,58,3652.72,0.0,0.0,0.0,62.98
44786,21,1592.89,0.0,0.0,0.0,75.85
28165,79,7427.71,0.0,0.0,0.0,94.02
37456,34,2269.2,0.0,0.0,0.0,66.74
33001,105,9291.1,0.0,0.0,0.0,88.49
21934,30,2831.62,0.0,0.0,0.0,94.39
44430,32,2388.78,0.0,0.0,0.0,74.65
31581,31,3235.47,0.0,0.0,0.0,104.37
3287,54,5892.62,0.0,0.0,0.0,109.12
352,32,3640.95,0.0,0.0,0.0,113.78
37417,31,2404.98,0.0,0.0,0.0,77.58
25541,52,4306.0,0.0,0.0,0.0,82.81
25585,31,2509.75,0.0,0.0,0.0,80.96
48473,87,5956.25,0.0,0.0,0.0,68.46
14084,24,1613.98,0.0,0.0,0.0,67.25
43344,67,5879.96,0.0,0.0,0.0,87.76
34370,32,3216.27,0.0,0.0,0.0,100.51
20450,56,4346.78,0.0,0.0,0.0,77.62
43291,28,2630.36,0.0,0.0,0.0,93.94
43978,48,3555.97,0.0,0.0,0.0,74.08
34428,61,5349.55,0.0,0.0,0.0,87.7
7160,52,4589.66,0.0,0.0,0.0,88.26
38289,92,8100.93,0.0,0.0,0.0,88.05
8124,69,5559.58,0.0,0.0,0.0,80.57
3907,58,4321.38,0.0,0.0,0.0,74.51
48939,78,8854.0,0.0,0.0,0.0,113.51
24240,33,2918.86,0.0,0.0,0.0,88.45
30834,19,1818.28,0.0,0.0,0.0,95.7
15068,32,2172.19,0.0,0.0,0.0,67.88
26334,53,4963.69,0.0,0.0,0.0,93.65
48506,33,3020.14,0.0,0.0,0.0,91.52
49059,95,8750.99,0.0,0.0,0.0,92.12
40122,47,3906.27,0.0,0.0,0.0,83.11
6312,72,6182.49,0.0,0.0,0.0,85.87
26754,33,3071.8,0.0,0.0,0.0,93.08
49789,84,6237.88,0.0,0.0,0.0,74.26
1037,129,10556.87,0.0,0.0,0.0,81.84
36649,63,4576.29,0.0,0.0,0.0,72.64
1161,30,2498.36,0.0,0.0,0.0,83.28
15351,29,2667.88,0.0,0.0,0.0,92.0
44643,67,4847.36,0.0,0.0,0.0,72.35
40765,40,3486.82,0.0,0.0,0.0,87.17
8352,21,1692.04,0.0,0.0,0.0,80.57
30179,84,7058.2,0.0,0.0,0.0,84.03
16238,100,7139.67,0.0,0.0,0.0,71.4
43309,65,4445.5,0.0,0.0,0.0,68.39
19710,23,2478.88,0.0,0.0,0.0,107.78
22000,27,2969.89,0.0,0.0,0.0,110.0
26837,25,1688.63,0.0,0.0,0.0,67.55
37756,38,3805.13,0.0,0.0,0.0,100.14
42931,28,1584.13,0.0,0.0,0.0,56.58
41439,60,4667.18,0.0,0.0,0.0,77.79
41251,28,1548.69,0.0,0.0,0.0,55.31
2334,33,2425.36,0.0,0.0,0.0,73.5
9233,72,6664.32,0.0,0.0,0.0,92.56
6975,69,6321.01,0.0,0.0,0.0,91.61
3314,29,2418.53,0.0,0.0,0.0,83.4
30577,72,7430.34,0.0,0.0,0.0,103.2
8838,34,3264.02,0.0,0.0,0.0,96.0
12199,38,3613.06,0.0,0.0,0.0,95.08
3557,35,3623.04,0.0,0.0,0.0,103.52
25148,37,2625.49,0.0,0.0,0.0,70.96
48064,24,1528.54,0.0,0.0,0.0,63.69
10271,55,3923.36,0.0,0.0,0.0,71.33
20822,29,2968.66,0.0,0.0,0.0,102.37
2613,34,2412.97,0.0,0.0,0.0,70.97
12678,34,2717.43,0.0,0.0,0.0,79.92
19014,27,2300.9,0.0,0.0,0.0,85.22
2801,32,2061.19,0.0,0.0,0.0,64.41
14265,98,7338.87,0.0,0.0,0.0,74.89
5745,23,2407.5,0.0,0.0,0.0,104.67
205,35,2277.44,0.0,0.0,0.0,65.07
41239,78,6029.21,0.0,0.0,0.0,77.3
48445,59,3288.31,0.0,0.0,0.0,55.73
38685,43,3694.29,0.0,0.0,0.0,85.91
42335,21,1572.61,0.0,0.0,0.0,74.89
41846,42,2791.01,0.0,0.0,0.0,66.45
15527,49,4028.94,0.0,0.0,0.0,82.22
37147,65,5819.27,0.0,0.0,0.0,89.53
7288,69,6119.65,0.0,0.0,0.0,88.69
339,27,1831.45,0.0,0.0,0.0,67.83
10869,56,4053.01,0.0,0.0,0.0,72.38
33209,54,5136.96,0.0,0.0,0.0,95.13
16641,90,10239.7,0.0,0.0,0.0,113.77
9529,25,1602.81,0.0,0.0,0.0,64.11
49383,66,4273.02,0.0,0.0,0.0,64.74
34671,53,4124.57,0.0,0.0,0.0,77.82
16826,29,2517.22,0.0,0.0,0.0,86.8
32006,30,2269.01,0.0,0.0,0.0,75.63
20337,34,2554.58,0.0,0.0,0.0,75.13
40322,29,2204.04,0.0,0.0,0.0,76.0
28759,83,6828.24,0.0,0.0,0.0,82.27
24642,28,2493.53,0.0,0.0,0.0,89.05
49629,27,1911.03,0.0,0.0,0.0,70.78
21400,25,2263.58,0.0,0.0,0.0,90.54
6693,30,2980.85,0.0,0.0,0.0,99.36
26329,62,4490.24,0.0,0.0,0.0,72.42
31998,64,5593.7,0.0,0.0,0.0,87.4
14062,42,3291.68,0.0,0.0,0.0,78.37
7198,36,3357.21,0.0,0.0,0.0,93.26
35096,37,2895.57,0.0,0.0,0.0,78.26
47920,91,7491.23,0.0,0.0,0.0,82.32
11033,22,1417.39,0.0,0.0,0.0,64.43
8506,52,3872.62,0.0,0.0,0.0,74.47
25028,33,2696.31,0.0,0.0,0.0,81.71
33171,31,2684.2,0.0,0.0,0.0,86.59
43479,32,2018.6,0.0,0.0,0.0,63.08
2206,66,5507.35,0.0,0.0,0.0,83.44
25790,110,11555.55,0.0,0.0,0.0,105.05
45397,33,3505.5,0.0,0.0,0.0,106.23
19530,36,3072.53,0.0,0.0,0.0,85.35
42550,32,1888.25,0.0,0.0,0.0,59.01
16844,33,2658.3,0.0,0.0,0.0,80.55
29088,36,3071.67,0.0,0.0,0.0,85.32
46899,24,1585.43,0.0,0.0,0.0,66.06
37653,27,2379.06,0.0,0.0,0.0,88.11
2121,59,4219.78,0.0,0.0,0.0,71.52
16604,27,2118.54,0.0,0.0,0.0,78.46
21206,33,2549.28,0.0,0.0,0.0,77.25
1952,34,2372.29,0.0,0.0,0.0,69.77
7209,28,2370.85,0.0,0.0,0.0,84.67
18527,29,2031.74,0.0,0.0,0.0,70.06
41101,27,2745.66,0.0,0.0,0.0,101.69
2527,36,2766.0,0.0,0.0,0.0,76.83
42581,28,1884.23,0.0,0.0,0.0,67.29
14552,33,2301.7,0.0,0.0,0.0,69.75
6968,31,2472.15,0.0,0.0,0.0,79.75
12708,25,1759.25,0.0,0.0,0.0,70.37
21483,36,2325.97,0.0,0.0,0.0,64.61
40117,35,2697.64,0.0,0.0,0.0,77.08
8803,58,4990.46,0.0,0.0,0.0,86.04
6577,80,6493.59,0.0,0.0,0.0,81.17
34137,39,2967.67,0.0,0.0,0.0,76.09
10570,30,1917.45,0.0,0.0,0.0,63.92
17284,90,7003.58,0.0,0.0,0.0,77.82
47873,37,3339.83,0.0,0.0,0.0,90.27
6403,37,3131.21,0.0,0.0,0.0,84.63
40104,25,2197.53,0.0,0.0,0.0,87.9
10653,53,4334.23,0.0,0.0,0.0,81.78
44159,31,1738.12,0.0,0.0,0.0,56.07
49235,68,5198.17,0.0,0.0,0.0,76.44
27840,31,1815.64,0.0,0.0,0.0,58.57
49915,65,4903.13,0.0,0.0,0.0,75.43
12737,33,2972.31,0.0,0.0,0.0,90.07
3991,28,2669.4,0.0,0.0,0.0,95.34
17920,26,2693.01,0.0,0.0,0.0,103.58
11889,25,2968.03,0.0,0.0,0.0,118.72
22715,35,3199.6,0.0,0.0,0.0,91.42
27359,35,4412.69,0.0,0.0,0.0,126.08
22412,37,2447.58,0.0,0.0,0.0,66.15
23514,29,2272.34,0.0,0.0,0.0,78.36
19461,64,5566.19,0.0,0.0,0.0,86.97
33593,34,3076.07,0.0,0.0,0.0,90.47
26356,28,1714.36,0.0,0.0,0.0,61.23
20749,28,1768.85,0.0,0.0,0.0,63.17
9421,25,1991.03,0.0,0.0,0.0,79.64
5369,25,2137.39,0.0,0.0,0.0,85.5
24888,36,3117.36,0.0,0.0,0.0,86.59
26561,26,2167.53,0.0,0.0,0.0,83.37
40668,28,2827.35,0.0,0.0,0.0,100.98
14216,31,3162.48,0.0,0.0,0.0,102.02
33,24,2372.62,0.0,0.0,0.0,98.86
30018,31,2928.16,0.0,0.0,0.0,94.46
1701,30,2679.13,0.0,0.0,0.0,89.3
22629,32,2912.4,0.0,0.0,0.0,91.01
18204,41,3025.65,0.0,0.0,0.0,73.8
46279,33,2467.1,0.0,0.0,0.0,74.76
39134,45,3764.47,0.0,0.0,0.0,83.65
10005,26,3319.35,0.0,0.0,0.0,127.67
621,31,3282.23,0.0,0.0,0.0,105.88
13577,37,3001.79,0.0,0.0,0.0,81.13
19117,34,3244.74,0.0,0.0,0.0,95.43
46312,28,2122.14,0.0,0.0,0.0,75.79
14615,26,2459.57,0.0,0.0,0.0,94.6
22528,23,1711.65,0.0,0.0,0.0,74.42
23966,30,2670.69,0.0,0.0,0.0,89.02
30634,30,2272.74,0.0,0.0,0.0,75.76
39162,30,2469.73,0.0,0.0,0.0,82.32
39692,34,2641.97,0.0,0.0,0.0,77.71
22135,32,2573.24,0.0,0.0,0.0,80.41
49312,27,2435.37,0.0,0.0,0.0,90.2
14387,31,1997.75,0.0,0.0,0.0,64.44
46837,20,921.06,0.0,0.0,0.0,46.05
44740,40,2182.75,0.0,0.0,0.0,54.57
13749,35,3125.03,0.0,0.0,0.0,89.29
18389,32,2541.48,0.0,0.0,0.0,79.42
45625,32,3674.27,0.0,0.0,0.0,114.82
30432,30,1797.2,0.0,0.0,0.0,59.91
38963,26,2155.23,0.0,0.0,0.0,82.89
15208,33,3076.11,0.0,0.0,0.0,93.22
22464,33,1800.82,0.0,0.0,0.0,54.57
46405,27,1496.86,0.0,0.0,0.0,55.44
30645,38,3571.0,0.0,0.0,0.0,93.97
16553,32,2830.67,0.0,0.0,0.0,88.46
26825,33,2541.83,0.0,0.0,0.0,77.03
15465,24,1615.95,0.0,0.0,0.0,67.33
38761,36,3317.06,0.0,0.0,0.0,92.14
24510,49,4220.95,0.0,0.0,0.0,86.14
11860,19,948.74,0.0,0.0,0.0,49.93
1936,32,2825.25,0.0,0.0,0.0,88.29
38878,31,1841.24,0.0,0.0,0.0,59.39
17954,63,4673.59,0.0,0.0,0.0,74.18
20698,37,3251.54,0.0,0.0,0.0,87.88
29884,24,2979.23,0.0,0.0,0.0,124.13
32093,38,2552.93,0.0,0.0,0.0,67.18
1347,27,2544.97,0.0,0.0,0.0,94.26
13347,27,2251.52,0.0,0.0,0.0,83.39
36629,30,2601.84,0.0,0.0,0.0,86.73
42110,46,3797.65,0.0,0.0,0.0,82.56
17728,26,2118.71,0.0,0.0,0.0,81.49
16487,22,2083.63,0.0,0.0,0.0,94.71
38726,36,2271.93,0.0,0.0,0.0,63.11
32710,30,1712.0,0.0,0.0,0.0,57.07
9190,29,2857.88,0.0,0.0,0.0,98.55
45739,30,2400.02,0.0,0.0,0.0,80.0
31646,30,3110.96,0.0,0.0,0.0,103.7
28443,26,1656.1,0.0,0.0,0.0,63.7
14000,18,1703.07,0.0,0.0,0.0,94.62
45706,27,2551.09,0.0,0.0,0.0,94.48
4545,35,2994.93,0.0,0.0,0.0,85.57
16864,56,5465.11,0.0,0.0,0.0,97.59
8051,29,2389.17,0.0,0.0,0.0,82.39
49949,29,2771.27,0.0,0.0,0.0,95.56
32469,34,2819.4,0.0,0.0,0.0,82.92
8932,26,1948.22,0.0,0.0,0.0,74.93
32051,30,2616.35,0.0,0.0,0.0,87.21
10082,27,2732.11,0.0,0.0,0.0,101.19
43115,26,2125.81,0.0,0.0,0.0,81.76
39506,21,1475.99,0.0,0.0,0.0,70.29
38244,31,1780.24,0.0,0.0,0.0,57.43
14595,32,2050.35,0.0,0.0,0.0,64.07
45286,21,1253.54,0.0,0.0,0.0,59.69
26040,29,2156.17,0.0,0.0,0.0,74.35
46030,23,2015.55,0.0,0.0,0.0,87.63
15632,24,2780.11,0.0,0.0,0.0,115.84
11965,25,2787.52,0.0,0.0,0.0,111.5
17203,28,2410.0,0.0,0.0,0.0,86.07
25971,59,4744.09,0.0,0.0,0.0,80.41
41395,32,3480.66,0.0,0.0,0.0,108.77
16800,81,6635.56,0.0,0.0,0.0,81.92
9892,27,2329.57,0.0,0.0,0.0,86.28
30135,44,2891.62,0.0,0.0,0.0,65.72
40103,79,7651.8,0.0,0.0,0.0,96.86
16192,26,2561.47,0.0,0.0,0.0,98.52
48497,44,3856.3,0.0,0.0,0.0,87.64
20201,34,2726.15,0.0,0.0,0.0,80.18
28773,31,2319.52,0.0,0.0,0.0,74.82
31218,34,2922.8,0.0,0.0,0.0,85.96
860,32,2710.09,0.0,0.0,0.0,84.69
35623,132,9284.91,0.0,0.0,0.0,70.34
15986,29,2664.49,0.0,0.0,0.0,91.88
30853,25,3355.75,0.0,0.0,0.0,134.23
43888,58,5052.39,0.0,0.0,0.0,87.11
41855,27,2226.84,0.0,0.0,0.0,82.48
22536,32,2967.77,0.0,0.0,0.0,92.74
37338,32,3127.24,0.0,0.0,0.0,97.73
26562,50,4145.1,0.0,0.0,0.0,82.9
12213,111,9660.65,0.0,0.0,0.0,87.03
39915,68,5872.93,0.0,0.0,0.0,86.37
46211,98,8428.87,0.0,0.0,0.0,86.01
21707,56,5473.05,0.0,0.0,0.0,97.73
23823,64,4972.04,0.0,0.0,0.0,77.69
15072,131,11530.08,0.0,0.0,0.0,88.02
27153,59,4248.56,0.0,0.0,0.0,72.01
26864,88,7697.25,0.0,0.0,0.0,87.47
10656,77,6914.9,0.0,0.0,0.0,89.8
4853,67,6008.24,0.0,0.0,0.0,89.68
34644,95,8377.4,0.0,0.0,0.0,88.18
46471,86,7340.49,0.0,0.0,0.0,85.35
39691,67,5205.85,0.0,0.0,0.0,77.7
25732,88,6343.41,0.0,0.0,0.0,72.08
35028,55,5091.83,0.0,0.0,0.0,92.58
9638,50,4497.42,0.0,0.0,0.0,89.95
46489,21,1427.0,0.0,0.0,0.0,67.95
21785,31,2273.66,0.0,0.0,0.0,73.34
22845,41,2777.78,0.0,0.0,0.0,67.75
29632,109,8104.88,0.0,0.0,0.0,74.36
37910,30,3353.37,0.0,0.0,0.0,111.78
33901,94,7369.51,0.0,0.0,0.0,78.4
36680,35,3485.41,0.0,0.0,0.0,99.58
41188,39,3866.38,0.0,0.0,0.0,99.14
8402,128,8605.25,0.0,0.0,0.0,67.23
23380,35,3007.35,0.0,0.0,0.0,85.92
29851,67,5489.68,0.0,0.0,0.0,81.94
15281,22,2769.36,0.0,0.0,0.0,125.88
25863,40,2909.34,0.0,0.0,0.0,72.73
19312,87,6061.2,0.0,0.0,0.0,69.67
35765,34,3058.36,0.0,0.0,0.0,89.95
41415,143,11459.97,0.0,0.0,0.0,80.14
34690,87,6843.38,0.0,0.0,0.0,78.66
6622,118,9193.66,0.0,0.0,0.0,77.91
40899,61,3934.82,0.0,0.0,0.0,64.51
31720,37,2864.73,0.0,0.0,0.0,77.43
46235,27,2557.46,0.0,0.0,0.0,94.72
25424,67,6008.09,0.0,0.0,0.0,89.67
10615,39,3161.28,0.0,0.0,0.0,81.06
28897,80,6353.46,0.0,0.0,0.0,79.42
38425,51,4251.94,0.0,0.0,0.0,83.37
41525,72,7190.11,0.0,0.0,0.0,99.86
48458,66,5190.25,0.0,0.0,0.0,78.64
32358,62,6502.94,0.0,0.0,0.0,104.89
19061,28,2618.68,0.0,0.0,0.0,93.52
36897,56,4396.02,0.0,0.0,0.0,78.5
19049,49,4654.74,0.0,0.0,0.0,94.99
29466,58,4730.34,0.0,0.0,0.0,81.56
1837,56,5607.98,0.0,0.0,0.0,100.14
32808,32,2477.95,0.0,0.0,0.0,77.44
35685,27,2389.08,0.0,0.0,0.0,88.48
44385,34,2752.86,0.0,0.0,0.0,80.97
17028,57,4440.58,0.0,0.0,0.0,77.9
44319,97,6759.44,0.0,0.0,0.0,69.68
49840,71,5279.68,0.0,0.0,0.0,74.36
18379,54,4694.06,0.0,0.0,0.0,86.93
41960,67,5336.44,0.0,0.0,0.0,79.65
28069,28,3193.2,0.0,0.0,0.0,114.04
46177,28,2436.73,0.0,0.0,0.0,87.03
30282,34,2733.17,0.0,0.0,0.0,80.39
30867,69,5835.56,0.0,0.0,0.0,84.57
47708,31,2466.11,0.0,0.0,0.0,79.55
27648,58,4630.34,0.0,0.0,0.0,79.83
14742,39,3642.42,0.0,0.0,0.0,93.4
3791,34,2521.83,0.0,0.0,0.0,74.17
37215,78,5661.12,0.0,0.0,0.0,72.58
11707,34,2214.23,0.0,0.0,0.0,65.12
30121,42,3549.78,0.0,0.0,0.0,84.52
11450,54,5338.06,0.0,0.0,0.0,98.85
11124,58,4835.39,0.0,0.0,0.0,83.37
18039,62,5875.39,0.0,0.0,0.0,94.76
28898,161,14103.18,0.0,0.0,0.0,87.6
36670,50,3811.08,0.0,0.0,0.0,76.22
35417,61,4043.59,0.0,0.0,0.0,66.29
35588,32,2833.93,0.0,0.0,0.0,88.56
26001,21,1711.2,0.0,0.0,0.0,81.49
21563,71,6423.21,0.0,0.0,0.0,90.47
33105,49,3089.99,0.0,0.0,0.0,63.06
47780,27,1896.46,0.0,0.0,0.0,70.24
19258,30,2739.2,0.0,0.0,0.0,91.31
47835,53,4637.53,0.0,0.0,0.0,87.5
33982,30,1593.92,0.0,0.0,0.0,53.13
3159,31,2321.91,0.0,0.0,0.0,74.9
9639,26,1966.17,0.0,0.0,0.0,75.62
15314,136,11750.36,0.0,0.0,0.0,86.4
10158,60,6411.7,0.0,0.0,0.0,106.86
17052,84,6222.33,0.0,0.0,0.0,74.08
19004,57,5307.56,0.0,0.0,0.0,93.12
35703,56,5657.86,0.0,0.0,0.0,101.03
15348,63,4545.2,0.0,0.0,0.0,72.15
31788,28,2116.16,0.0,0.0,0.0,75.58
11379,35,2792.03,0.0,0.0,0.0,79.77
7588,82,6457.89,0.0,0.0,0.0,78.75
15849,97,7286.64,0.0,0.0,0.0,75.12
36762,57,4465.22,0.0,0.0,0.0,78.34
30638,56,4556.35,0.0,0.0,0.0,81.36
39798,85,6610.67,0.0,0.0,0.0,77.77
19211,39,2848.75,0.0,0.0,0.0,73.04
14364,26,2259.34,0.0,0.0,0.0,86.9
48369,34,3629.6,0.0,0.0,0.0,106.75
5053,33,3238.72,0.0,0.0,0.0,98.14
6769,28,2310.24,0.0,0.0,0.0,82.51
4231,37,2816.43,0.0,0.0,0.0,76.12
3342,60,6284.81,0.0,0.0,0.0,104.75
46137,57,5276.08,0.0,0.0,0.0,92.56
16645,32,2734.18,0.0,0.0,0.0,85.44
46517,32,2202.72,0.0,0.0,0.0,68.83
25100,30,2995.99,0.0,0.0,0.0,99.87
12972,33,2505.1,0.0,0.0,0.0,75.91
46219,56,4961.51,0.0,0.0,0.0,88.6
30594,28,1669.77,0.0,0.0,0.0,59.63
7877,63,4633.24,0.0,0.0,0.0,73.54
11564,24,1735.83,0.0,0.0,0.0,72.33
39483,38,3533.98,0.0,0.0,0.0,93.0
16339,54,4375.47,0.0,0.0,0.0,81.03
4667,38,3818.2,0.0,0.0,0.0,100.48
9795,59,3861.79,0.0,0.0,0.0,65.45
10305,52,5663.05,0.0,0.0,0.0,108.9
34405,29,2038.18,0.0,0.0,0.0,70.28
31850,111,12049.18,0.0,0.0,0.0,108.55
18907,80,7622.99,0.0,0.0,0.0,95.29
24948,28,2500.92,0.0,0.0,0.0,89.32
42675,57,4304.53,0.0,0.0,0.0,75.52
47778,35,2725.28,0.0,0.0,0.0,77.87
2418,34,1806.05,0.0,0.0,0.0,53.12
32860,64,7091.47,0.0,0.0,0.0,110.8
24474,27,2527.45,0.0,0.0,0.0,93.61
44909,30,2432.09,0.0,0.0,0.0,81.07
39887,27,2637.94,0.0,0.0,0.0,97.7
39626,66,6320.67,0.0,0.0,0.0,95.77
2214,38,2097.85,0.0,0.0,0.0,55.21
13807,32,2507.49,0.0,0.0,0.0,78.36
46192,111,9163.87,0.0,0.0,0.0,82.56
